,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
270423,way,615062079,45.2681048,-75.6980423,,134,Mattingly Way,terrace,"134 Mattingly way, Ottawa, ON","134 Mattingly way, Ottawa, ON"
217045,way,562604810,45.324964,-75.8910705,,246,Salter Crescent,terrace,"246 Salter crescent, Ottawa, ON","246 Salter crescent, Ottawa, ON"
203687,way,547783430,45.4675391,-75.5429907,,1746,Harvest Crescent,terrace,"1746 Harvest crescent, Ottawa, ON","1746 Harvest crescent, Ottawa, ON"
285606,way,627564829,45.3539183,-75.6694259,,16,Kettering Private,terrace,"16 Kettering private, Ottawa, ON","16 Kettering private, Ottawa, ON"
260845,way,609332090,45.4361348,-75.6323557,,60,Meadowcroft Crescent,terrace,"60 Meadowcroft crescent, Ottawa, ON","60 Meadowcroft crescent, Ottawa, ON"
243994,way,583306190,45.3344059,-75.746017,,423 B,Woodfield Drive,terrace,"423 B Woodfield drive, Ottawa, ON","423 B Woodfield drive, Ottawa, ON"
269118,way,614605031,45.2559585,-75.7304542,,163,Urbancrest Private,terrace,"163 Urbancrest private, Ottawa, ON","163 Urbancrest private, Ottawa, ON"
36711,way,470425818,45.2672025,-75.778377,,321,Copperfield Crescent,terrace,"321 Copperfield crescent, Ottawa, ON","321 Copperfield crescent, Ottawa, ON"
200572,way,547185040,45.3165899,-75.9205939,,36,Windcrest Court,terrace,"36 Windcrest court, Ottawa, ON","36 Windcrest court, Ottawa, ON"
39103,way,470452597,45.2687577,-75.7284996,,495,Temiskaming Crescent,terrace,"495 Temiskaming crescent, Ottawa, ON","495 Temiskaming crescent, Ottawa, ON"
226030,way,569716023,45.2870891,-75.7345816,,38,Madden Court,terrace,"38 Madden court, Ottawa, ON","38 Madden court, Ottawa, ON"
262765,way,613167005,45.2758462,-75.7202752,,98,Southpointe Avenue,terrace,"98 Southpointe avenue, Ottawa, ON","98 Southpointe avenue, Ottawa, ON"
279066,way,618131670,45.4437798,-75.4792419,,328,Sweetfern Crescent,terrace,"328 Sweetfern crescent, Ottawa, ON","328 Sweetfern crescent, Ottawa, ON"
243454,way,583071880,45.4172865,-75.6017256,,4312,Meadowvale Lane,terrace,"4312 Meadowvale lane, Ottawa, ON","4312 Meadowvale lane, Ottawa, ON"
197638,way,546935076,45.2940363,-75.8606242,,87,Spruce Meadows Drive,terrace,"87 Spruce meadows drive, Ottawa, ON","87 Spruce meadows drive, Ottawa, ON"
253274,way,590625568,45.3263456,-75.7811664,,57,Bellman Drive,terrace,"57 Bellman drive, Ottawa, ON","57 Bellman drive, Ottawa, ON"
238856,way,580686787,45.3345447,-75.7606869,,162 A,Craig Henry Drive,terrace,"162 A Craig henry drive, Ottawa, ON","162 A Craig henry drive, Ottawa, ON"
56613,way,471314771,45.278955,-75.7119279,,70,Hathaway Drive,terrace,"70 Hathaway drive, Ottawa, ON","70 Hathaway drive, Ottawa, ON"
198195,way,546966154,45.3185528,-75.89648,,6,Gray Crescent,terrace,"6 Gray crescent, Ottawa, ON","6 Gray crescent, Ottawa, ON"
88941,way,472318418,45.2890902,-75.8885623,,31,Spearman Lane,terrace,"31 Spearman lane, Ottawa, ON","31 Spearman lane, Ottawa, ON"
253457,way,591031428,45.2940673,-75.8806129,,38,Aldburn Place,terrace,"38 Aldburn place, Ottawa, ON","38 Aldburn place, Ottawa, ON"
272085,way,615583435,45.4299702,-75.5269568,,141,Whispering Winds Way,terrace,"141 Whispering winds way, Ottawa, ON","141 Whispering winds way, Ottawa, ON"
284644,way,625474533,45.3655161,-75.6576461,,2084 C,Banff Avenue,terrace,"2084 C Banff avenue, Ottawa, ON","2084 C Banff avenue, Ottawa, ON"
241584,way,582082654,45.3675896,-75.6157169,,65,Woodbury Crescent,terrace,"65 Woodbury crescent, Ottawa, ON","65 Woodbury crescent, Ottawa, ON"
200621,way,547185100,45.3143609,-75.9197566,,25,Highmont Court,terrace,"25 Highmont court, Ottawa, ON","25 Highmont court, Ottawa, ON"
270650,way,615062399,45.2708163,-75.7107169,,99,Harbour View Street,terrace,"99 Harbour view street, Ottawa, ON","99 Harbour view street, Ottawa, ON"
251030,way,587282883,45.2780037,-75.685334,,4348,Wildmint Square,terrace,"4348 Wildmint square, Ottawa, ON","4348 Wildmint square, Ottawa, ON"
290354,way,686070884,45.2771826,-75.8855898,,21,Hackney Private,terrace,"21 Hackney private, Ottawa, ON","21 Hackney private, Ottawa, ON"
82610,way,472241049,45.4811721,-75.4794647,,795,Clearcrest Crescent,terrace,"795 Clearcrest crescent, Ottawa, ON","795 Clearcrest crescent, Ottawa, ON"
244830,way,583394942,45.4295944,-75.6154021,,4635,Ogilvie Walk Crescent,terrace,"4635 Ogilvie walk crescent, Ottawa, ON","4635 Ogilvie walk crescent, Ottawa, ON"
263352,way,613168112,45.2799924,-75.7313068,,67,Palmadeo Drive,terrace,"67 Palmadeo drive, Ottawa, ON","67 Palmadeo drive, Ottawa, ON"
195851,way,546720773,45.3101388,-75.8282697,,744,Sanibel Private,terrace,"744 Sanibel private, Ottawa, ON","744 Sanibel private, Ottawa, ON"
200582,way,547185050,45.3171883,-75.9211162,,59,Windcrest Court,terrace,"59 Windcrest court, Ottawa, ON","59 Windcrest court, Ottawa, ON"
232281,way,576003560,45.2852926,-75.7482397,,16,Foxhill Way,terrace,"16 Foxhill way, Ottawa, ON","16 Foxhill way, Ottawa, ON"
203363,way,547568435,45.2891296,-75.7340072,,11,Mountshannon Drive,terrace,"11 Mountshannon drive, Ottawa, ON","11 Mountshannon drive, Ottawa, ON"
222058,way,567216705,45.287103,-75.7426554,,631,Via Mattino Way,terrace,"631 Via mattino way, Ottawa, ON","631 Via mattino way, Ottawa, ON"
270191,way,615061774,45.2722329,-75.6931495,,815,Schooner Crescent,terrace,"815 Schooner crescent, Ottawa, ON","815 Schooner crescent, Ottawa, ON"
250472,way,586118122,45.340648,-75.7623182,,4 F,Castlebrook Lane,terrace,"4 F Castlebrook lane, Ottawa, ON","4 F Castlebrook lane, Ottawa, ON"
260501,way,608992252,45.3203789,-75.8315681,,69,Hadley Circle,terrace,"69 Hadley circle, Ottawa, ON","69 Hadley circle, Ottawa, ON"
277888,way,617920461,45.4590742,-75.4764438,,2095,Assomption Street,terrace,"2095 Assomption street, Ottawa, ON","2095 Assomption street, Ottawa, ON"
294462,way,690790968,45.4112683,-75.6746674,,81,Oblats Avenue,terrace,"81 Oblats avenue, Ottawa, ON","81 Oblats avenue, Ottawa, ON"
191777,way,541589439,45.277472,-75.7509095,,73,Alberni Street,terrace,"73 Alberni street, Ottawa, ON","73 Alberni street, Ottawa, ON"
270130,way,615061693,45.2724517,-75.691336,,783,Everton Way,terrace,"783 Everton way, Ottawa, ON","783 Everton way, Ottawa, ON"
125575,way,474372387,45.4453549,-75.652802,,67,Dunbarton Court,terrace,"67 Dunbarton court, Ottawa, ON","67 Dunbarton court, Ottawa, ON"
275797,way,617725008,45.4682296,-75.4542918,,521,Salzburg Drive,terrace,"521 Salzburg drive, Ottawa, ON","521 Salzburg drive, Ottawa, ON"
131156,way,474852970,45.2677403,-75.9453256,,5,Chantilly Gate,terrace,"5 Chantilly gate, Ottawa, ON","5 Chantilly gate, Ottawa, ON"
171346,way,483310629,45.4466266,-75.597634,,1216,Foxborough Private,terrace,"1216 Foxborough private, Ottawa, ON","1216 Foxborough private, Ottawa, ON"
139615,way,478964197,45.2905004,-75.7300808,,132,Woodpark Way,terrace,"132 Woodpark way, Ottawa, ON","132 Woodpark way, Ottawa, ON"
251428,way,587363363,45.4291208,-75.5665451,,83 F,Glen Park Drive,terrace,"83 F Glen park drive, Ottawa, ON","83 F Glen park drive, Ottawa, ON"
10448,way,358356637,45.4824273,-75.5228977,,6997,Bilberry Drive,terrace,"6997 Bilberry drive, Ottawa, ON","6997 Bilberry drive, Ottawa, ON"
189620,way,507861150,45.3724136,-75.7328246,,348,Gotham Private,terrace,"348 Gotham private, Ottawa, ON","348 Gotham private, Ottawa, ON"
251418,way,587363353,45.4281083,-75.5668363,,78,Glen Park Drive,terrace,"78 Glen park drive, Ottawa, ON","78 Glen park drive, Ottawa, ON"
252641,way,589041188,45.3616611,-75.6865067,,76,Sandwalk Private,terrace,"76 Sandwalk private, Ottawa, ON","76 Sandwalk private, Ottawa, ON"
262495,way,613031114,45.2767316,-75.7295157,,20,Gatesbury Street,terrace,"20 Gatesbury street, Ottawa, ON","20 Gatesbury street, Ottawa, ON"
224812,way,568805016,45.483569,-75.5347055,,6412,Bilberry Drive,terrace,"6412 Bilberry drive, Ottawa, ON","6412 Bilberry drive, Ottawa, ON"
224611,way,568785301,45.3314088,-75.9037474,,32,Weeping Willow Lane,terrace,"32 Weeping willow lane, Ottawa, ON","32 Weeping willow lane, Ottawa, ON"
223767,way,568427603,45.4812908,-75.5256411,,6829,Bilberry Drive,terrace,"6829 Bilberry drive, Ottawa, ON","6829 Bilberry drive, Ottawa, ON"
256777,way,599454444,45.3226413,-75.5965636,,255,Meadowlilly Road,terrace,"255 Meadowlilly road, Ottawa, ON","255 Meadowlilly road, Ottawa, ON"
245193,way,583511249,45.448415,-75.6290394,,162,Provender Avenue,terrace,"162 Provender avenue, Ottawa, ON","162 Provender avenue, Ottawa, ON"
154739,way,481637852,45.2621438,-75.9239163,,15,Riverbank Court,terrace,"15 Riverbank court, Ottawa, ON","15 Riverbank court, Ottawa, ON"
139548,way,478964106,45.2928342,-75.7296823,,85,Mullcraft Crescent,terrace,"85 Mullcraft crescent, Ottawa, ON","85 Mullcraft crescent, Ottawa, ON"
292619,way,686951574,45.2750488,-75.6796217,,312,Dolce Crescent,terrace,"312 Dolce crescent, Ottawa, ON","312 Dolce crescent, Ottawa, ON"
247822,way,584481500,45.4031365,-75.6855223,,62,Fourth Avenue,terrace,"62 Fourth avenue, Ottawa, ON","62 Fourth avenue, Ottawa, ON"
277019,way,617731883,45.4362687,-75.5119326,,275,Shinleaf Crescent,terrace,"275 Shinleaf crescent, Ottawa, ON","275 Shinleaf crescent, Ottawa, ON"
274595,way,617522165,45.4679706,-75.4776134,,2076,Sunland Drive,terrace,"2076 Sunland drive, Ottawa, ON","2076 Sunland drive, Ottawa, ON"
36426,way,470425520,45.263492,-75.7638839,,102,Halley Street,terrace,"102 Halley street, Ottawa, ON","102 Halley street, Ottawa, ON"
261730,way,612827384,45.2850971,-75.7148668,,291,Stoneway Drive,terrace,"291 Stoneway drive, Ottawa, ON","291 Stoneway drive, Ottawa, ON"
176171,way,483739535,45.4302559,-75.6335699,,502,Burleigh Private,terrace,"502 Burleigh private, Ottawa, ON","502 Burleigh private, Ottawa, ON"
196976,way,546743776,45.3466774,-75.7682451,,3,Redding Way,terrace,"3 Redding way, Ottawa, ON","3 Redding way, Ottawa, ON"
151862,way,481083524,45.2746619,-75.8651507,,104,Lokoya Street,terrace,"104 Lokoya street, Ottawa, ON","104 Lokoya street, Ottawa, ON"
108821,way,473084105,45.349676,-75.6817654,,49,Rhapsody Lane,terrace,"49 Rhapsody lane, Ottawa, ON","49 Rhapsody lane, Ottawa, ON"
273015,way,616825373,45.0148742,-75.6526253,,179,Oxford Street West,terrace,"179 Oxford street west, Ottawa, ON","179 Oxford street west, Ottawa, ON"
235561,way,578615563,45.4309004,-75.6183073,,1555,Marley Crescent,terrace,"1555 Marley crescent, Ottawa, ON","1555 Marley crescent, Ottawa, ON"
293767,way,689257404,45.4407305,-75.4916184,,219,Willow Aster Circle,terrace,"219 Willow aster circle, Ottawa, ON","219 Willow aster circle, Ottawa, ON"
257021,way,600834321,45.3542823,-75.7870834,,2666 B,Moncton Road,terrace,"2666 B Moncton road, Ottawa, ON","2666 B Moncton road, Ottawa, ON"
131803,way,474881378,45.3621175,-75.7437768,,1255,Terrebonne Drive,terrace,"1255 Terrebonne drive, Ottawa, ON","1255 Terrebonne drive, Ottawa, ON"
56675,way,471314860,45.2754403,-75.7108541,,30,Alpenglow Private,terrace,"30 Alpenglow private, Ottawa, ON","30 Alpenglow private, Ottawa, ON"
246461,way,583840087,45.4221303,-75.6567133,,213,Arcola Private,terrace,"213 Arcola private, Ottawa, ON","213 Arcola private, Ottawa, ON"
85224,way,472256790,45.3364903,-75.7948782,,206,Monterey Drive,terrace,"206 Monterey drive, Ottawa, ON","206 Monterey drive, Ottawa, ON"
276666,way,617725891,45.4653874,-75.4666199,,1181,Lichen Avenue,terrace,"1181 Lichen avenue, Ottawa, ON","1181 Lichen avenue, Ottawa, ON"
188205,way,484770474,45.4422246,-75.5321093,,5926,Pineglade Crescent,terrace,"5926 Pineglade crescent, Ottawa, ON","5926 Pineglade crescent, Ottawa, ON"
202006,way,547375729,45.3194623,-75.8258623,,1 B,Harwick Crescent,terrace,"1 B Harwick crescent, Ottawa, ON","1 B Harwick crescent, Ottawa, ON"
254239,way,591856351,45.4659017,-75.4931212,,1754 C,Lamoureux Drive,terrace,"1754 C Lamoureux drive, Ottawa, ON","1754 C Lamoureux drive, Ottawa, ON"
241979,way,582416182,45.3740711,-75.6551137,,112,Chartley Private,terrace,"112 Chartley private, Ottawa, ON","112 Chartley private, Ottawa, ON"
276546,way,617725765,45.4677822,-75.4689343,,2006,Petite Lane,terrace,"2006 Petite lane, Ottawa, ON","2006 Petite lane, Ottawa, ON"
255941,way,597844469,45.4310562,-75.5085871,,103,Caithness Private,terrace,"103 Caithness private, Ottawa, ON","103 Caithness private, Ottawa, ON"
267474,way,614507068,45.2736777,-75.9203358,,8,Grand Cedar Court,terrace,"8 Grand cedar court, Ottawa, ON","8 Grand cedar court, Ottawa, ON"
36314,way,470425400,45.2685334,-75.7651189,,38,Wheeler Street,terrace,"38 Wheeler street, Ottawa, ON","38 Wheeler street, Ottawa, ON"
23808,way,469799633,45.1955544,-75.8411804,,517,Pumpkin Patch Private,terrace,"517 Pumpkin patch private, Ottawa, ON","517 Pumpkin patch private, Ottawa, ON"
198250,way,546966210,45.3170798,-75.8952509,,57,Dunn Street,terrace,"57 Dunn street, Ottawa, ON","57 Dunn street, Ottawa, ON"
88962,way,472318459,45.2883862,-75.8812228,,31,Laurie Court,terrace,"31 Laurie court, Ottawa, ON","31 Laurie court, Ottawa, ON"
261496,way,612812564,45.3609036,-75.6349897,,104,Hunter's Glen Crescent,terrace,"104 Hunter's glen crescent, Ottawa, ON","104 Hunter's glen crescent, Ottawa, ON"
240159,way,581743290,45.4902152,-75.5008194,,489,Wincanton Drive,terrace,"489 Wincanton drive, Ottawa, ON","489 Wincanton drive, Ottawa, ON"
31347,way,470089088,45.2549091,-75.7299099,,203,Idlewild Private,terrace,"203 Idlewild private, Ottawa, ON","203 Idlewild private, Ottawa, ON"
201431,way,547367748,45.2851261,-75.9269083,,102,Grenadine Street,terrace,"102 Grenadine street, Ottawa, ON","102 Grenadine street, Ottawa, ON"
105113,way,472844260,45.348936,-75.7136918,,13,Coach House Gate,terrace,"13 Coach house gate, Ottawa, ON","13 Coach house gate, Ottawa, ON"
197379,way,546934737,45.2892373,-75.8618436,,34,Cedarock Drive,terrace,"34 Cedarock drive, Ottawa, ON","34 Cedarock drive, Ottawa, ON"
228339,way,572760321,45.2546499,-75.7273417,,464,Ashbourne Crescent,terrace,"464 Ashbourne crescent, Ottawa, ON","464 Ashbourne crescent, Ottawa, ON"
224005,way,568530658,45.4829988,-75.5233815,,7938,Jeanne-d'Arc Boulevard North,terrace,"7938 Jeanne-d'arc boulevard north, Ottawa, ON","7938 Jeanne-d'arc boulevard north, Ottawa, ON"
226808,way,570309269,45.336996,-75.7932467,,142,Monterey Drive,terrace,"142 Monterey drive, Ottawa, ON","142 Monterey drive, Ottawa, ON"
246903,way,584045185,45.3886852,-75.6838626,,28,Osborne Street,terrace,"28 Osborne street, Ottawa, ON","28 Osborne street, Ottawa, ON"
267163,way,614363875,45.2898038,-75.8814025,,19,Binscarth Crescent,terrace,"19 Binscarth crescent, Ottawa, ON","19 Binscarth crescent, Ottawa, ON"
266327,way,614352387,45.2779582,-75.8688333,,513,Pepperville Crescent,terrace,"513 Pepperville crescent, Ottawa, ON","513 Pepperville crescent, Ottawa, ON"
221653,way,567196117,45.2868102,-75.7355864,,422,Tralee Road,terrace,"422 Tralee road, Ottawa, ON","422 Tralee road, Ottawa, ON"
288253,way,634056282,45.4579943,-75.5173911,,6445,Natalie Way,terrace,"6445 Natalie way, Ottawa, ON","6445 Natalie way, Ottawa, ON"
253654,way,591079334,45.3471008,-75.7708464,,38,Draffin Court,terrace,"38 Draffin court, Ottawa, ON","38 Draffin court, Ottawa, ON"
205110,way,548427879,45.2818557,-75.8725922,,210,Akerson Road,terrace,"210 Akerson road, Ottawa, ON","210 Akerson road, Ottawa, ON"
261486,way,612812554,45.3612053,-75.6340673,,128,Hunter's Glen Crescent,terrace,"128 Hunter's glen crescent, Ottawa, ON","128 Hunter's glen crescent, Ottawa, ON"
284416,way,624442339,45.4759886,-75.4923938,,550,Canotia Place,terrace,"550 Canotia place, Ottawa, ON","550 Canotia place, Ottawa, ON"
166643,way,483073958,45.432009,-75.5598821,,2295,Orient Park Drive,terrace,"2295 Orient park drive, Ottawa, ON","2295 Orient park drive, Ottawa, ON"
262772,way,613167017,45.276107,-75.7210044,,99,Southpointe Avenue,terrace,"99 Southpointe avenue, Ottawa, ON","99 Southpointe avenue, Ottawa, ON"
61862,way,471647231,45.3436807,-75.9409646,,101,Brady Avenue,terrace,"101 Brady avenue, Ottawa, ON","101 Brady avenue, Ottawa, ON"
260811,way,609330377,45.4417334,-75.6329813,,54,Cargrove Private,terrace,"54 Cargrove private, Ottawa, ON","54 Cargrove private, Ottawa, ON"
293163,way,689244179,45.3138988,-75.5918897,,229,Hawkmere Way,terrace,"229 Hawkmere way, Ottawa, ON","229 Hawkmere way, Ottawa, ON"
280950,way,620171079,45.3457064,-75.6284577,,3173,Bannon Way,terrace,"3173 Bannon way, Ottawa, ON","3173 Bannon way, Ottawa, ON"
271824,way,615577446,45.4328407,-75.5165932,,212,Butterfly Walk,terrace,"212 Butterfly walk, Ottawa, ON","212 Butterfly walk, Ottawa, ON"
173789,way,483664981,45.3652473,-75.6350136,,38,Drumso Street,terrace,"38 Drumso street, Ottawa, ON","38 Drumso street, Ottawa, ON"
201971,way,547368601,45.2866889,-75.9283884,,877,Campobello Drive,terrace,"877 Campobello drive, Ottawa, ON","877 Campobello drive, Ottawa, ON"
166311,way,483068614,45.3719405,-75.6661995,,73,Glenhaven Private,terrace,"73 Glenhaven private, Ottawa, ON","73 Glenhaven private, Ottawa, ON"
198210,way,546966169,45.3157733,-75.8961813,,137,Gray Crescent,terrace,"137 Gray crescent, Ottawa, ON","137 Gray crescent, Ottawa, ON"
200374,way,547184817,45.3179905,-75.917901,,10,Hodgson Court,terrace,"10 Hodgson court, Ottawa, ON","10 Hodgson court, Ottawa, ON"
263070,way,613167444,45.2835377,-75.7205258,,41,Roblyn Way,terrace,"41 Roblyn way, Ottawa, ON","41 Roblyn way, Ottawa, ON"
244512,way,583382712,45.3019727,-75.883787,,66,Lightfoot Place,terrace,"66 Lightfoot place, Ottawa, ON","66 Lightfoot place, Ottawa, ON"
240150,way,581743281,45.4902911,-75.4999052,,511,Wincanton Drive,terrace,"511 Wincanton drive, Ottawa, ON","511 Wincanton drive, Ottawa, ON"
260659,way,609309441,45.3666768,-75.8004846,,198,Kehoe Street,terrace,"198 Kehoe street, Ottawa, ON","198 Kehoe street, Ottawa, ON"
264648,way,613973099,45.292941,-75.8467456,,45,Bunting Lane,terrace,"45 Bunting lane, Ottawa, ON","45 Bunting lane, Ottawa, ON"
201681,way,547368146,45.2886116,-75.9245579,,199,Aquilo Crescent,terrace,"199 Aquilo crescent, Ottawa, ON","199 Aquilo crescent, Ottawa, ON"
200713,way,547185194,45.3126237,-75.9192854,,73,Hemlo Crescent,terrace,"73 Hemlo crescent, Ottawa, ON","73 Hemlo crescent, Ottawa, ON"
279046,way,618131650,45.4430645,-75.4795639,,63,Astervale Street,terrace,"63 Astervale street, Ottawa, ON","63 Astervale street, Ottawa, ON"
267102,way,614363789,45.287914,-75.8856874,,7,Montebello Lane,terrace,"7 Montebello lane, Ottawa, ON","7 Montebello lane, Ottawa, ON"
197238,way,546834379,45.3439089,-75.7976679,,1172,Morrison Drive,terrace,"1172 Morrison drive, Ottawa, ON","1172 Morrison drive, Ottawa, ON"
255696,way,597831431,45.4459452,-75.531971,,1938,Ranchwood Way,terrace,"1938 Ranchwood way, Ottawa, ON","1938 Ranchwood way, Ottawa, ON"
88880,way,472318290,45.2872161,-75.8848344,,111,Morton Drive,terrace,"111 Morton drive, Ottawa, ON","111 Morton drive, Ottawa, ON"
139605,way,478964187,45.2908408,-75.7292158,,154,Woodpark Way,terrace,"154 Woodpark way, Ottawa, ON","154 Woodpark way, Ottawa, ON"
292050,way,686729268,45.2548751,-75.7468048,,335,Pumpkinseed Crescent,terrace,"335 Pumpkinseed crescent, Ottawa, ON","335 Pumpkinseed crescent, Ottawa, ON"
262193,way,612828071,45.2781297,-75.7116702,,10,Karendale Street,terrace,"10 Karendale street, Ottawa, ON","10 Karendale street, Ottawa, ON"
267287,way,614364010,45.2851583,-75.8789771,,106,Glamorgan Drive,terrace,"106 Glamorgan drive, Ottawa, ON","106 Glamorgan drive, Ottawa, ON"
105670,way,473014072,45.310712,-75.8968521,,15,Jackman Terrace,terrace,"15 Jackman terrace, Ottawa, ON","15 Jackman terrace, Ottawa, ON"
244143,way,583374812,45.3085343,-75.8884334,,5,Berton Place,terrace,"5 Berton place, Ottawa, ON","5 Berton place, Ottawa, ON"
110386,way,473152626,45.320576,-75.831784,,85,Hadley Circle,terrace,"85 Hadley circle, Ottawa, ON","85 Hadley circle, Ottawa, ON"
218111,way,563697354,45.2795957,-75.8816472,,211,Losino Crescent,terrace,"211 Losino crescent, Ottawa, ON","211 Losino crescent, Ottawa, ON"
199656,way,547172543,45.3181255,-75.9123685,,7,Windeyer Crescent,terrace,"7 Windeyer crescent, Ottawa, ON","7 Windeyer crescent, Ottawa, ON"
253845,way,591619399,45.3072152,-75.8802111,,249,Pickford Drive,terrace,"249 Pickford drive, Ottawa, ON","249 Pickford drive, Ottawa, ON"
266265,way,614352325,45.2798657,-75.8647247,,1461,Carronbridge Circle,terrace,"1461 Carronbridge circle, Ottawa, ON","1461 Carronbridge circle, Ottawa, ON"
285933,way,628110853,45.4414536,-75.6275582,,735 G,Carson's Road,terrace,"735 G Carson's road, Ottawa, ON","735 G Carson's road, Ottawa, ON"
265025,way,613973689,45.27951,-75.8442052,,502,Meadowbreeze Drive,terrace,"502 Meadowbreeze drive, Ottawa, ON","502 Meadowbreeze drive, Ottawa, ON"
244060,way,583306291,45.3370971,-75.7459475,,26,Greynam Court,terrace,"26 Greynam court, Ottawa, ON","26 Greynam court, Ottawa, ON"
286127,way,628938080,45.3791049,-75.7262715,,1206,Dorchester Avenue,terrace,"1206 Dorchester avenue, Ottawa, ON","1206 Dorchester avenue, Ottawa, ON"
216768,way,562370686,45.3211334,-75.9027327,,71,Reaney Court,terrace,"71 Reaney court, Ottawa, ON","71 Reaney court, Ottawa, ON"
234408,way,577918385,45.367584,-75.6331557,,51,Binbury Way,terrace,"51 Binbury way, Ottawa, ON","51 Binbury way, Ottawa, ON"
243993,way,583306186,45.3343692,-75.746163,,423 D,Woodfield Drive,terrace,"423 D Woodfield drive, Ottawa, ON","423 D Woodfield drive, Ottawa, ON"
262556,way,613031235,45.2762242,-75.7370097,,150,Deercroft Avenue,terrace,"150 Deercroft avenue, Ottawa, ON","150 Deercroft avenue, Ottawa, ON"
253003,way,589066053,45.3480116,-75.670288,,76,Finch Private,terrace,"76 Finch private, Ottawa, ON","76 Finch private, Ottawa, ON"
238999,way,580686971,45.3333512,-75.761617,,132 B,Craig Henry Drive,terrace,"132 B Craig henry drive, Ottawa, ON","132 B Craig henry drive, Ottawa, ON"
266302,way,614352362,45.278034,-75.864851,,1553,Carronbridge Circle,terrace,"1553 Carronbridge circle, Ottawa, ON","1553 Carronbridge circle, Ottawa, ON"
254863,way,596669815,45.3735334,-75.6512642,,1480 H,Heatherington Road,terrace,"1480 H Heatherington road, Ottawa, ON","1480 H Heatherington road, Ottawa, ON"
275601,way,617675998,45.4806103,-75.4719146,,1515,Duplante Avenue,terrace,"1515 Duplante avenue, Ottawa, ON","1515 Duplante avenue, Ottawa, ON"
153596,way,481368466,45.4445782,-75.6519965,,162,Dunbarton Court,terrace,"162 Dunbarton court, Ottawa, ON","162 Dunbarton court, Ottawa, ON"
270115,way,615061678,45.2728857,-75.6924482,,756,Everton Way,terrace,"756 Everton way, Ottawa, ON","756 Everton way, Ottawa, ON"
220347,way,565125833,45.3618894,-75.7915803,,392,Poulin Avenue,terrace,"392 Poulin avenue, Ottawa, ON","392 Poulin avenue, Ottawa, ON"
224630,way,568785320,45.3320827,-75.903716,,55,Weeping Willow Lane,terrace,"55 Weeping willow lane, Ottawa, ON","55 Weeping willow lane, Ottawa, ON"
129181,way,474670760,45.2572277,-75.9375344,,26,Sable Run Drive,terrace,"26 Sable run drive, Ottawa, ON","26 Sable run drive, Ottawa, ON"
254924,way,596669880,45.3746851,-75.6519842,,1458 B,Heatherington Road,terrace,"1458 B Heatherington road, Ottawa, ON","1458 B Heatherington road, Ottawa, ON"
226859,way,570341948,45.3527326,-75.7764514,,2483 A,Iris Street,terrace,"2483 A Iris street, Ottawa, ON","2483 A Iris street, Ottawa, ON"
108681,way,473083952,45.3495951,-75.6820417,,55,Rhapsody Lane,terrace,"55 Rhapsody lane, Ottawa, ON","55 Rhapsody lane, Ottawa, ON"
236787,way,579607418,45.2700502,-75.6896263,,202,Baltic Private,terrace,"202 Baltic private, Ottawa, ON","202 Baltic private, Ottawa, ON"
280340,way,619204941,45.4417289,-75.6867171,,165,MacKay Street,terrace,"165 Mackay street, Ottawa, ON","165 Mackay street, Ottawa, ON"
