,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
242948,way,583034630,45.3927119,-75.6558463,,632,Thessaly Circle,house,"632 Thessaly circle, Ottawa, ON","632 Thessaly circle, Ottawa, ON"
264483,way,613971194,45.277028,-75.6979752,,226,Tewsley Drive,house,"226 Tewsley drive, Ottawa, ON","226 Tewsley drive, Ottawa, ON"
164303,way,483026746,45.370579,-75.6820735,,2616,Flannery Drive,house,"2616 Flannery drive, Ottawa, ON","2616 Flannery drive, Ottawa, ON"
114195,way,473209530,45.348763,-75.7276755,,11,Overlake Drive,house,"11 Overlake drive, Ottawa, ON","11 Overlake drive, Ottawa, ON"
171775,way,483442488,45.4248036,-75.6120916,,1364,Lily Lane,house,"1364 Lily lane, Ottawa, ON","1364 Lily lane, Ottawa, ON"
9829,way,327878890,45.3933989,-75.7418213,,455,Kensington Avenue,house,"455 Kensington avenue, Ottawa, ON","455 Kensington avenue, Ottawa, ON"
84153,way,472253089,45.3345002,-75.7826117,,31,Westfield Crescent,house,"31 Westfield crescent, Ottawa, ON","31 Westfield crescent, Ottawa, ON"
56561,way,471314714,45.2768786,-75.6983147,,218,Tewsley Drive,house,"218 Tewsley drive, Ottawa, ON","218 Tewsley drive, Ottawa, ON"
104702,way,472807300,45.2934961,-75.853219,,55,Waterthrush Crescent,house,"55 Waterthrush crescent, Ottawa, ON","55 Waterthrush crescent, Ottawa, ON"
230886,way,574618132,45.2830701,-75.8817884,,76,Castle Glen Crescent,house,"76 Castle glen crescent, Ottawa, ON","76 Castle glen crescent, Ottawa, ON"
246960,way,584077678,45.4313185,-75.6943457,,103,Guigues Avenue,house,"103 Guigues avenue, Ottawa, ON","103 Guigues avenue, Ottawa, ON"
156338,way,481889881,45.354365,-75.7050935,,9,Moorside Private,house,"9 Moorside private, Ottawa, ON","9 Moorside private, Ottawa, ON"
245491,way,583548909,45.3505186,-75.6493379,,2772,Pimlico Crescent,house,"2772 Pimlico crescent, Ottawa, ON","2772 Pimlico crescent, Ottawa, ON"
110317,way,473152548,45.3185797,-75.8374273,,52,Oberon Street,house,"52 Oberon street, Ottawa, ON","52 Oberon street, Ottawa, ON"
245554,way,583548974,45.350448,-75.6485172,,2749,Pimlico Crescent,house,"2749 Pimlico crescent, Ottawa, ON","2749 Pimlico crescent, Ottawa, ON"
202196,way,547499703,45.3611683,-75.7877195,,838,Forest Street South,house,"838 Forest street south, Ottawa, ON","838 Forest street south, Ottawa, ON"
22633,way,469777453,45.1524776,-75.598141,,5749,Bridget Street,house,"5749 Bridget street, Ottawa, ON","5749 Bridget street, Ottawa, ON"
176191,way,483739561,45.4294974,-75.6364171,,1207,Bowmount Street,house,"1207 Bowmount street, Ottawa, ON","1207 Bowmount street, Ottawa, ON"
57680,way,471316339,45.2757136,-75.6980447,,311,Riversedge Crescent,house,"311 Riversedge crescent, Ottawa, ON","311 Riversedge crescent, Ottawa, ON"
8230,way,307655255,45.4705549,-75.498781,,1538,Prestwick Drive,house,"1538 Prestwick drive, Ottawa, ON","1538 Prestwick drive, Ottawa, ON"
247642,way,584220542,45.4485864,-75.5868672,,106,Brilia Private,house,"106 Brilia private, Ottawa, ON","106 Brilia private, Ottawa, ON"
83358,way,472250046,45.3284356,-75.792074,,117,McClellan Road,house,"117 Mcclellan road, Ottawa, ON","117 Mcclellan road, Ottawa, ON"
187758,way,484749948,45.4849764,-75.5222612,,1179,Grenoble Crescent,house,"1179 Grenoble crescent, Ottawa, ON","1179 Grenoble crescent, Ottawa, ON"
119999,way,474010580,45.357224,-75.7271421,,1290,Meadowlands Drive East,house,"1290 Meadowlands drive east, Ottawa, ON","1290 Meadowlands drive east, Ottawa, ON"
220315,way,565117277,45.3735426,-75.781683,,1115,Ambleside Drive,house,"1115 Ambleside drive, Ottawa, ON","1115 Ambleside drive, Ottawa, ON"
197895,way,546954171,45.3631121,-75.6832004,,30,Walton Court,house,"30 Walton court, Ottawa, ON","30 Walton court, Ottawa, ON"
173163,way,483659849,45.3630552,-75.6436144,,65,Gentle Gate Crescent,house,"65 Gentle gate crescent, Ottawa, ON","65 Gentle gate crescent, Ottawa, ON"
167017,way,483090043,45.3461831,-75.6466608,,2674,Southdown Court,house,"2674 Southdown court, Ottawa, ON","2674 Southdown court, Ottawa, ON"
248189,way,584798949,45.4136449,-75.6772561,,162,Hawthorne Avenue,house,"162 Hawthorne avenue, Ottawa, ON","162 Hawthorne avenue, Ottawa, ON"
41335,way,470679167,45.4563392,-75.4601186,,2217,Nantes Street,house,"2217 Nantes street, Ottawa, ON","2217 Nantes street, Ottawa, ON"
46391,way,471117040,45.4563415,-75.4683768,,2070,Boisfranc Circle,house,"2070 Boisfranc circle, Ottawa, ON","2070 Boisfranc circle, Ottawa, ON"
169064,way,483246580,45.3820543,-75.6720394,,1133,Apolydore Avenue,house,"1133 Apolydore avenue, Ottawa, ON","1133 Apolydore avenue, Ottawa, ON"
196419,way,546734944,45.3313327,-75.7473806,,17,Foxmeadow Lane,house,"17 Foxmeadow lane, Ottawa, ON","17 Foxmeadow lane, Ottawa, ON"
38073,way,470444116,45.2637328,-75.7599465,,112,Fraser Fields Way,house,"112 Fraser fields way, Ottawa, ON","112 Fraser fields way, Ottawa, ON"
188011,way,484770258,45.4438557,-75.5331765,,6015,Pineglade Crescent,house,"6015 Pineglade crescent, Ottawa, ON","6015 Pineglade crescent, Ottawa, ON"
205681,way,548801954,45.3464032,-75.6369963,,2840,Gothwood Place,house,"2840 Gothwood place, Ottawa, ON","2840 Gothwood place, Ottawa, ON"
221069,way,566758639,45.3793306,-75.7386152,,1420,Laperriere Avenue,house,"1420 Laperriere avenue, Ottawa, ON","1420 Laperriere avenue, Ottawa, ON"
130200,way,474720309,45.3536815,-75.7740191,,2419,Iris Street,house,"2419 Iris street, Ottawa, ON","2419 Iris street, Ottawa, ON"
219775,way,564788595,45.2744533,-75.782478,,299,Fergus Crescent,house,"299 Fergus crescent, Ottawa, ON","299 Fergus crescent, Ottawa, ON"
230256,way,574544950,45.3052342,-75.9356144,,238,Halyard Way,house,"238 Halyard way, Ottawa, ON","238 Halyard way, Ottawa, ON"
7197,way,287735053,45.4048938,-75.6593105,,178,Cluny Street,house,"178 Cluny street, Ottawa, ON","178 Cluny street, Ottawa, ON"
13321,way,387272685,45.3912101,-75.7441049,,170,Nora Street,house,"170 Nora street, Ottawa, ON","170 Nora street, Ottawa, ON"
4719,way,240554970,45.4037102,-75.7445913,,164,Carleton Avenue,house,"164 Carleton avenue, Ottawa, ON","164 Carleton avenue, Ottawa, ON"
19397,way,459925621,45.4521117,-75.6105325,,23,Wick Crescent,house,"23 Wick crescent, Ottawa, ON","23 Wick crescent, Ottawa, ON"
247749,way,584306642,45.3928161,-75.6863334,,364,Sunnyside Avenue,house,"364 Sunnyside avenue, Ottawa, ON","364 Sunnyside avenue, Ottawa, ON"
187854,way,484767481,45.4836583,-75.5319481,,1052,Avignon Court,house,"1052 Avignon court, Ottawa, ON","1052 Avignon court, Ottawa, ON"
249413,way,585239428,45.4295759,-75.6353957,,4816,Hendon Way,house,"4816 Hendon way, Ottawa, ON","4816 Hendon way, Ottawa, ON"
9834,way,329050793,45.3699682,-75.772662,,486,Ancaster Avenue,house,"486 Ancaster avenue, Ottawa, ON","486 Ancaster avenue, Ottawa, ON"
235932,way,578686970,45.420368,-75.6105268,,1460,Foxwell Street,house,"1460 Foxwell street, Ottawa, ON","1460 Foxwell street, Ottawa, ON"
262037,way,612827840,45.2821788,-75.7112893,,123,Waterbridge Drive,house,"123 Waterbridge drive, Ottawa, ON","123 Waterbridge drive, Ottawa, ON"
57014,way,471315537,45.2812888,-75.7101228,,92,Waterbridge Drive,house,"92 Waterbridge drive, Ottawa, ON","92 Waterbridge drive, Ottawa, ON"
198796,way,547157348,45.3642534,-75.7469504,,1217,Maitland Avenue,house,"1217 Maitland avenue, Ottawa, ON","1217 Maitland avenue, Ottawa, ON"
229280,way,573355391,45.3493717,-75.6618774,,1383,Plante Drive,house,"1383 Plante drive, Ottawa, ON","1383 Plante drive, Ottawa, ON"
66182,way,471811963,45.2757643,-75.9301519,,242,Horseshoe Crescent,house,"242 Horseshoe crescent, Ottawa, ON","242 Horseshoe crescent, Ottawa, ON"
7020,way,273182577,45.3786899,-75.7584589,,711,Fraser Avenue,house,"711 Fraser avenue, Ottawa, ON","711 Fraser avenue, Ottawa, ON"
236002,way,578687112,45.420256,-75.6095472,,1721,Dondale Street,house,"1721 Dondale street, Ottawa, ON","1721 Dondale street, Ottawa, ON"
193353,way,545360486,45.3643231,-75.7924709,,325,Poulin Avenue,house,"325 Poulin avenue, Ottawa, ON","325 Poulin avenue, Ottawa, ON"
19474,way,460106028,45.4126365,-75.6982441,,500,Gilmour Street,house,"500 Gilmour street, Ottawa, ON","500 Gilmour street, Ottawa, ON"
163394,way,482920318,45.3653556,-75.6812852,,40,Sandhurst Court,house,"40 Sandhurst court, Ottawa, ON","40 Sandhurst court, Ottawa, ON"
41338,way,470679173,45.4572514,-75.4594505,,1505,Comfrey Crescent,house,"1505 Comfrey crescent, Ottawa, ON","1505 Comfrey crescent, Ottawa, ON"
92306,way,472380811,45.2913641,-75.8743089,,65,Shouldice Crescent,house,"65 Shouldice crescent, Ottawa, ON","65 Shouldice crescent, Ottawa, ON"
219990,way,564878512,45.2710945,-75.7808201,,167,Popplewell Crescent,house,"167 Popplewell crescent, Ottawa, ON","167 Popplewell crescent, Ottawa, ON"
9554,way,321499889,45.4402275,-75.6579443,,328,Joffre-Bélanger Way,house,"328 Joffre-bélanger way, Ottawa, ON","328 Joffre-bélanger way, Ottawa, ON"
238629,way,580571095,45.4970369,-75.4672602,,653,Cartographe Street,house,"653 Cartographe street, Ottawa, ON","653 Cartographe street, Ottawa, ON"
6708,way,264084412,45.3987915,-75.7476912,,145,Premier Avenue East,house,"145 Premier avenue east, Ottawa, ON","145 Premier avenue east, Ottawa, ON"
37199,way,470442395,45.272761,-75.7497343,,65,Exeter Drive,house,"65 Exeter drive, Ottawa, ON","65 Exeter drive, Ottawa, ON"
224458,way,568609073,45.3703074,-75.6220862,,85,Wallack Private,house,"85 Wallack private, Ottawa, ON","85 Wallack private, Ottawa, ON"
239940,way,581743049,45.4759131,-75.5019266,,1395,Coulter Place,house,"1395 Coulter place, Ottawa, ON","1395 Coulter place, Ottawa, ON"
100339,way,472630731,45.2798481,-75.8513997,,241,Saddlesmith Circle,house,"241 Saddlesmith circle, Ottawa, ON","241 Saddlesmith circle, Ottawa, ON"
156203,way,481825574,45.4087922,-75.6856596,,74,Patterson Avenue,house,"74 Patterson avenue, Ottawa, ON","74 Patterson avenue, Ottawa, ON"
25402,way,469953453,45.1613264,-75.9389335,,7,Tarywood Court,house,"7 Tarywood court, Ottawa, ON","7 Tarywood court, Ottawa, ON"
19331,way,459913058,45.4567881,-75.6175396,,22,Burrows Road,house,"22 Burrows road, Ottawa, ON","22 Burrows road, Ottawa, ON"
132902,way,475076304,45.3852055,-75.7541796,,575,Cole Avenue,house,"575 Cole avenue, Ottawa, ON","575 Cole avenue, Ottawa, ON"
6677,way,264029417,45.3917001,-75.7335747,,7,Edina Street,house,"7 Edina street, Ottawa, ON","7 Edina street, Ottawa, ON"
222604,way,567539382,45.3545674,-75.6680137,,142,Owl Drive,house,"142 Owl drive, Ottawa, ON","142 Owl drive, Ottawa, ON"
8012,way,307250559,45.4236298,-75.6510344,,342 A,Presland Road,house,"342 A Presland road, Ottawa, ON","342 A Presland road, Ottawa, ON"
64341,way,471792930,45.3605558,-75.9403235,,941,March Road,house,"941 March road, Ottawa, ON","941 March road, Ottawa, ON"
120000,way,474010581,45.3538669,-75.7247304,,29,Woodmount Crescent,house,"29 Woodmount crescent, Ottawa, ON","29 Woodmount crescent, Ottawa, ON"
63171,way,471675888,45.3312703,-75.7475171,,15,Foxmeadow Lane,house,"15 Foxmeadow lane, Ottawa, ON","15 Foxmeadow lane, Ottawa, ON"
282204,way,620524287,45.3211801,-75.6046722,,679,White Alder Avenue,house,"679 White alder avenue, Ottawa, ON","679 White alder avenue, Ottawa, ON"
9952,way,336914768,45.4471917,-75.6485113,,426,Apple Tree Lane,house,"426 Apple tree lane, Ottawa, ON","426 Apple tree lane, Ottawa, ON"
242988,way,583034670,45.3910121,-75.6690402,,2056,Blossom Drive,house,"2056 Blossom drive, Ottawa, ON","2056 Blossom drive, Ottawa, ON"
191885,way,541589548,45.2610555,-75.763257,,269,Harthill Way,house,"269 Harthill way, Ottawa, ON","269 Harthill way, Ottawa, ON"
63189,way,471675906,45.3322208,-75.7467497,,126,Benlea Drive,house,"126 Benlea drive, Ottawa, ON","126 Benlea drive, Ottawa, ON"
193458,way,545956048,45.3467841,-75.6493916,,2578,Fox Hollow Crescent,house,"2578 Fox hollow crescent, Ottawa, ON","2578 Fox hollow crescent, Ottawa, ON"
7353,way,287881495,45.4078416,-75.6561476,,1587,Dorion Avenue,house,"1587 Dorion avenue, Ottawa, ON","1587 Dorion avenue, Ottawa, ON"
16741,way,445832507,45.1695542,-75.6949835,,6209,Second Line Road South,house,"6209 Second line road south, Ottawa, ON","6209 Second line road south, Ottawa, ON"
114121,way,473209367,45.3478538,-75.7246655,,29,Redpine Drive,house,"29 Redpine drive, Ottawa, ON","29 Redpine drive, Ottawa, ON"
280315,way,619204915,45.4422217,-75.6916509,,34,Charles Street,house,"34 Charles street, Ottawa, ON","34 Charles street, Ottawa, ON"
168568,way,483215295,45.3585899,-75.6415073,,90,Patola Private,house,"90 Patola private, Ottawa, ON","90 Patola private, Ottawa, ON"
