,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
241219,way,582018970,45.4370178,-75.6675552,,140 B,Carillon Street,house,"140 B Carillon street, Ottawa, ON","140 B Carillon street, Ottawa, ON"
196022,way,546731783,45.3309646,-75.7750084,,41,Bentworth Crescent,house,"41 Bentworth crescent, Ottawa, ON","41 Bentworth crescent, Ottawa, ON"
243118,way,583066674,45.359319,-75.6474193,,1264,Pebble Road,house,"1264 Pebble road, Ottawa, ON","1264 Pebble road, Ottawa, ON"
243115,way,583066671,45.3592428,-75.6476344,,1258,Pebble Road,house,"1258 Pebble road, Ottawa, ON","1258 Pebble road, Ottawa, ON"
247476,way,584206691,45.4444952,-75.6010007,,903 H,Elmsmere Road,house,"903 H Elmsmere road, Ottawa, ON","903 H Elmsmere road, Ottawa, ON"
193519,way,546222328,45.3474461,-75.6459376,,2736,Hambledon Court,house,"2736 Hambledon court, Ottawa, ON","2736 Hambledon court, Ottawa, ON"
246696,way,583840567,45.4257607,-75.6734363,,86,Marlborough Avenue,house,"86 Marlborough avenue, Ottawa, ON","86 Marlborough avenue, Ottawa, ON"
8534,way,313041221,45.3985954,-75.7155391,,239,Bayswater Avenue,house,"239 Bayswater avenue, Ottawa, ON","239 Bayswater avenue, Ottawa, ON"
268177,way,614586817,45.2696338,-75.7798749,,116,Popplewell Crescent,house,"116 Popplewell crescent, Ottawa, ON","116 Popplewell crescent, Ottawa, ON"
263791,way,613970355,45.2800516,-75.6892964,,4276,Owl Valley Drive,house,"4276 Owl valley drive, Ottawa, ON","4276 Owl valley drive, Ottawa, ON"
25321,way,469953369,45.1646293,-75.9415693,,3,Bayberry Lane,house,"3 Bayberry lane, Ottawa, ON","3 Bayberry lane, Ottawa, ON"
235292,way,578579888,45.4373358,-75.636736,,790,Rainsford Avenue,house,"790 Rainsford avenue, Ottawa, ON","790 Rainsford avenue, Ottawa, ON"
163138,way,482920009,45.3647258,-75.6809683,,56,Sandhurst Court,house,"56 Sandhurst court, Ottawa, ON","56 Sandhurst court, Ottawa, ON"
219876,way,564788745,45.2743148,-75.7847752,,1111,Cobble Hill Drive,house,"1111 Cobble hill drive, Ottawa, ON","1111 Cobble hill drive, Ottawa, ON"
229449,way,573377482,45.4381248,-75.6460694,,679,Morin Street,house,"679 Morin street, Ottawa, ON","679 Morin street, Ottawa, ON"
61068,way,471622954,45.2765753,-75.9507701,,2090,Carp Road,house,"2090 Carp road, Ottawa, ON","2090 Carp road, Ottawa, ON"
6198,way,259295650,45.3908373,-75.7321624,,661,Island Park Drive,house,"661 Island park drive, Ottawa, ON","661 Island park drive, Ottawa, ON"
229489,way,573598842,45.4456942,-75.6435874,,469,Brittany Drive,house,"469 Brittany drive, Ottawa, ON","469 Brittany drive, Ottawa, ON"
240433,way,581752096,45.4751426,-75.5006177,,1480,Deavy Way,house,"1480 Deavy way, Ottawa, ON","1480 Deavy way, Ottawa, ON"
44707,way,470869944,45.2836452,-75.7520482,,20,Foxfield Drive,house,"20 Foxfield drive, Ottawa, ON","20 Foxfield drive, Ottawa, ON"
74607,way,472168549,45.3350616,-75.7366031,,123,Woodfield Drive,house,"123 Woodfield drive, Ottawa, ON","123 Woodfield drive, Ottawa, ON"
204691,way,548036847,45.3354306,-75.669594,,64,Niverville Private,house,"64 Niverville private, Ottawa, ON","64 Niverville private, Ottawa, ON"
235807,way,578629791,45.4275539,-75.6199805,,1468,Palmerston Drive,house,"1468 Palmerston drive, Ottawa, ON","1468 Palmerston drive, Ottawa, ON"
117253,way,473470394,45.345796,-75.9028623,,58,Marsh Sparrow Private,house,"58 Marsh sparrow private, Ottawa, ON","58 Marsh sparrow private, Ottawa, ON"
240260,way,581743419,45.4847779,-75.5097406,,273,Pintail Terrace,house,"273 Pintail terrace, Ottawa, ON","273 Pintail terrace, Ottawa, ON"
242510,way,582714246,45.3686881,-75.6137978,,56,Moxley Private,house,"56 Moxley private, Ottawa, ON","56 Moxley private, Ottawa, ON"
41542,way,470704871,45.4505806,-75.4779279,,268,Monaco Place,house,"268 Monaco place, Ottawa, ON","268 Monaco place, Ottawa, ON"
9249,way,319401174,45.4105675,-75.6575686,,1497,Caledon Street,house,"1497 Caledon street, Ottawa, ON","1497 Caledon street, Ottawa, ON"
247443,way,584203138,45.4446117,-75.6067831,,46 C,Sumac Street,house,"46 C Sumac street, Ottawa, ON","46 C Sumac street, Ottawa, ON"
238566,way,580560596,45.3393308,-75.6334783,,111,Maple Key Private,house,"111 Maple key private, Ottawa, ON","111 Maple key private, Ottawa, ON"
243607,way,583085144,45.4423935,-75.5947309,,2023,Beaverhill Drive,house,"2023 Beaverhill drive, Ottawa, ON","2023 Beaverhill drive, Ottawa, ON"
204494,way,548034107,45.3806798,-75.7514552,,713,Cole Avenue South,house,"713 Cole avenue south, Ottawa, ON","713 Cole avenue south, Ottawa, ON"
100689,way,472631268,45.2798498,-75.8556568,,166,Granite Court,house,"166 Granite court, Ottawa, ON","166 Granite court, Ottawa, ON"
144104,way,479538612,45.4261584,-75.6495688,,359,King George Street,house,"359 King george street, Ottawa, ON","359 King george street, Ottawa, ON"
9371,way,319651977,45.406131,-75.6473346,,503,Braydon Avenue,house,"503 Braydon avenue, Ottawa, ON","503 Braydon avenue, Ottawa, ON"
18715,way,458182156,45.4328614,-75.6899547,,240,Guigues Avenue,house,"240 Guigues avenue, Ottawa, ON","240 Guigues avenue, Ottawa, ON"
151209,way,480311485,45.4265095,-75.6344755,,4310,Weldon Drive,house,"4310 Weldon drive, Ottawa, ON","4310 Weldon drive, Ottawa, ON"
253106,way,589533384,45.402019,-75.7033272,,346,Bell Street South,house,"346 Bell street south, Ottawa, ON","346 Bell street south, Ottawa, ON"
13372,way,388177630,45.4317201,-75.6872333,,267,Clarence Street,house,"267 Clarence street, Ottawa, ON","267 Clarence street, Ottawa, ON"
207810,way,554579773,45.4264974,-75.6123221,,1306,Marigold Crescent,house,"1306 Marigold crescent, Ottawa, ON","1306 Marigold crescent, Ottawa, ON"
229482,way,573598819,45.4454328,-75.6434474,,481,Brittany Drive,house,"481 Brittany drive, Ottawa, ON","481 Brittany drive, Ottawa, ON"
191592,way,538584447,45.3474202,-75.6594369,,3462,Wyman Crescent,house,"3462 Wyman crescent, Ottawa, ON","3462 Wyman crescent, Ottawa, ON"
221349,way,566854055,45.4211693,-75.5986852,,2001,Stonehenge Crescent,house,"2001 Stonehenge crescent, Ottawa, ON","2001 Stonehenge crescent, Ottawa, ON"
197873,way,546954147,45.3632562,-75.6820124,,3,Malden Square,house,"3 Malden square, Ottawa, ON","3 Malden square, Ottawa, ON"
19170,way,459471169,45.4263833,-75.6849546,,78,Stewart Street,house,"78 Stewart street, Ottawa, ON","78 Stewart street, Ottawa, ON"
249787,way,585524874,45.4236437,-75.6508426,,344 B,Presland Road,house,"344 B Presland road, Ottawa, ON","344 B Presland road, Ottawa, ON"
6069,way,258993472,45.3954455,-75.6961805,,995,Bronson Avenue,house,"995 Bronson avenue, Ottawa, ON","995 Bronson avenue, Ottawa, ON"
191481,way,537564579,45.2714013,-75.9263994,,51,Stowgrass Crescent,house,"51 Stowgrass crescent, Ottawa, ON","51 Stowgrass crescent, Ottawa, ON"
46312,way,471116957,45.454977,-75.4726049,,807,Galleria Circle,house,"807 Galleria circle, Ottawa, ON","807 Galleria circle, Ottawa, ON"
206656,way,549655960,45.4128935,-75.6997577,,520,MacLaren Street,house,"520 Maclaren street, Ottawa, ON","520 Maclaren street, Ottawa, ON"
44539,way,470869775,45.287007,-75.7526147,,21,Fieldgate Drive,house,"21 Fieldgate drive, Ottawa, ON","21 Fieldgate drive, Ottawa, ON"
162061,way,482831468,45.3391621,-75.6330569,,155,Maple Key Private,house,"155 Maple key private, Ottawa, ON","155 Maple key private, Ottawa, ON"
196236,way,546732124,45.3269248,-75.7908327,,164,McClellan Road,house,"164 Mcclellan road, Ottawa, ON","164 Mcclellan road, Ottawa, ON"
224468,way,568609120,45.3701498,-75.6218846,,91,Wallack Private,house,"91 Wallack private, Ottawa, ON","91 Wallack private, Ottawa, ON"
202219,way,547499728,45.3602221,-75.7876448,,859,Alpine Avenue,house,"859 Alpine avenue, Ottawa, ON","859 Alpine avenue, Ottawa, ON"
235343,way,578579939,45.4373182,-75.6374583,,779,Cummings Avenue,house,"779 Cummings avenue, Ottawa, ON","779 Cummings avenue, Ottawa, ON"
196293,way,546734814,45.3349512,-75.7357632,,106,Woodfield Drive,house,"106 Woodfield drive, Ottawa, ON","106 Woodfield drive, Ottawa, ON"
240198,way,581743334,45.4866635,-75.5048537,,332,Tulip Crescent,house,"332 Tulip crescent, Ottawa, ON","332 Tulip crescent, Ottawa, ON"
37334,way,470442973,45.2735682,-75.7545822,,48,Amherst Crescent,house,"48 Amherst crescent, Ottawa, ON","48 Amherst crescent, Ottawa, ON"
240855,way,581765813,45.4679878,-75.5290586,,6851,Notre-Dame Street,house,"6851 Notre-dame street, Ottawa, ON","6851 Notre-dame street, Ottawa, ON"
3722,way,230066429,45.2582638,-75.3706199,,13,Olde Towne Avenue,house,"13 Olde towne avenue, Ottawa, ON","13 Olde towne avenue, Ottawa, ON"
196298,way,546734819,45.3342918,-75.7369193,,126,Woodfield Drive,house,"126 Woodfield drive, Ottawa, ON","126 Woodfield drive, Ottawa, ON"
8413,way,309597075,45.4719632,-75.4976183,,372,Roxdale Avenue,house,"372 Roxdale avenue, Ottawa, ON","372 Roxdale avenue, Ottawa, ON"
5153,way,247897593,45.3944228,-75.7408205,,438,Island Park Drive,house,"438 Island park drive, Ottawa, ON","438 Island park drive, Ottawa, ON"
114370,way,473209927,45.3464891,-75.7217555,,10,Biscayne Crescent,house,"10 Biscayne crescent, Ottawa, ON","10 Biscayne crescent, Ottawa, ON"
248338,way,584808159,45.4073328,-75.677887,,69,Herridge Street,house,"69 Herridge street, Ottawa, ON","69 Herridge street, Ottawa, ON"
223840,way,568518738,45.4835418,-75.524124,,1082,Grenoble Crescent,house,"1082 Grenoble crescent, Ottawa, ON","1082 Grenoble crescent, Ottawa, ON"
298289,way,812600919,45.4393326,-76.0453507,,3223,Dunrobin Road,house,"3223 Dunrobin road, Ottawa, ON","3223 Dunrobin road, Ottawa, ON"
8824,way,318273424,45.3700486,-75.800712,,2764,Rowatt Street,house,"2764 Rowatt street, Ottawa, ON","2764 Rowatt street, Ottawa, ON"
81124,way,472233831,45.3326909,-75.7622406,,20,Bertona Street,house,"20 Bertona street, Ottawa, ON","20 Bertona street, Ottawa, ON"
18723,way,458182712,45.4318847,-75.6899893,,332,St. Patrick Street,house,"332 St. patrick street, Ottawa, ON","332 St. patrick street, Ottawa, ON"
148195,way,479809024,45.365534,-75.7061249,,988,Meadowlands Drive,house,"988 Meadowlands drive, Ottawa, ON","988 Meadowlands drive, Ottawa, ON"
248916,way,585008986,45.4231983,-75.6789953,,428,Nelson Street,house,"428 Nelson street, Ottawa, ON","428 Nelson street, Ottawa, ON"
244931,way,583395046,45.4356431,-75.6260213,,1335,Lotus Street,house,"1335 Lotus street, Ottawa, ON","1335 Lotus street, Ottawa, ON"
114389,way,473209969,45.3490803,-75.7196975,,51,Saginaw Crescent,house,"51 Saginaw crescent, Ottawa, ON","51 Saginaw crescent, Ottawa, ON"
89489,way,472329341,45.2819446,-75.8714757,,609,Moorpark Avenue,house,"609 Moorpark avenue, Ottawa, ON","609 Moorpark avenue, Ottawa, ON"
44493,way,470869728,45.2852234,-75.7513375,,1,Sandhead Terrace,house,"1 Sandhead terrace, Ottawa, ON","1 Sandhead terrace, Ottawa, ON"
239394,way,581041658,45.4601879,-75.5944094,,2141,Casey Avenue,house,"2141 Casey avenue, Ottawa, ON","2141 Casey avenue, Ottawa, ON"
54506,way,471308031,45.2817662,-75.7380676,,328,Claridge Drive,house,"328 Claridge drive, Ottawa, ON","328 Claridge drive, Ottawa, ON"
205676,way,548801940,45.3480681,-75.6357843,,3120,Timbermill Street,house,"3120 Timbermill street, Ottawa, ON","3120 Timbermill street, Ottawa, ON"
84162,way,472253098,45.3318108,-75.7756124,,13,Shoreham Avenue,house,"13 Shoreham avenue, Ottawa, ON","13 Shoreham avenue, Ottawa, ON"
153664,way,481375099,45.4354171,-75.6646357,,268,Émond Street,house,"268 Émond street, Ottawa, ON","268 Émond street, Ottawa, ON"
206608,way,549603632,45.4016347,-75.7018159,,512,Cambridge Street South,house,"512 Cambridge street south, Ottawa, ON","512 Cambridge street south, Ottawa, ON"
205692,way,548801987,45.3470249,-75.6364942,,2851,Gothwood Place,house,"2851 Gothwood place, Ottawa, ON","2851 Gothwood place, Ottawa, ON"
190695,way,523526493,45.482335,-75.5314332,,1003,Avignon Court,house,"1003 Avignon court, Ottawa, ON","1003 Avignon court, Ottawa, ON"
41129,way,470678774,45.4592196,-75.464341,,2128,Nantes Street,house,"2128 Nantes street, Ottawa, ON","2128 Nantes street, Ottawa, ON"
105180,way,472844363,45.3494152,-75.7124099,,47,Coolspring Crescent,house,"47 Coolspring crescent, Ottawa, ON","47 Coolspring crescent, Ottawa, ON"
221389,way,566854097,45.4190825,-75.5971953,,2233,Stonehenge Crescent,house,"2233 Stonehenge crescent, Ottawa, ON","2233 Stonehenge crescent, Ottawa, ON"
202589,way,547558760,45.3783961,-75.7720001,,2113,Honeywell Avenue,house,"2113 Honeywell avenue, Ottawa, ON","2113 Honeywell avenue, Ottawa, ON"
177645,way,483996679,45.4460302,-75.6283438,,618 A,Hochelaga Street,house,"618 A Hochelaga street, Ottawa, ON","618 A Hochelaga street, Ottawa, ON"
261839,way,612827545,45.2846438,-75.7067304,,23,Cresthaven Drive,house,"23 Cresthaven drive, Ottawa, ON","23 Cresthaven drive, Ottawa, ON"
225046,way,569025235,45.3771414,-75.6497565,,2896,Sandalwood Drive,house,"2896 Sandalwood drive, Ottawa, ON","2896 Sandalwood drive, Ottawa, ON"
249856,way,585524945,45.4238222,-75.6482106,,394 A,Presland Road,house,"394 A Presland road, Ottawa, ON","394 A Presland road, Ottawa, ON"
249391,way,585239401,45.430194,-75.6361752,,4416,Elaine Drive,house,"4416 Elaine drive, Ottawa, ON","4416 Elaine drive, Ottawa, ON"
162977,way,482919836,45.3634184,-75.6832961,,2849,Flannery Drive,house,"2849 Flannery drive, Ottawa, ON","2849 Flannery drive, Ottawa, ON"
138883,way,478859542,45.3918182,-75.6867889,,92,Hopewell Avenue,house,"92 Hopewell avenue, Ottawa, ON","92 Hopewell avenue, Ottawa, ON"
153263,way,481367070,45.4166719,-75.6834735,,60,Frank Street,house,"60 Frank street, Ottawa, ON","60 Frank street, Ottawa, ON"
142438,way,479507327,45.3997865,-75.7021372,,304,Carling Avenue,house,"304 Carling avenue, Ottawa, ON","304 Carling avenue, Ottawa, ON"
188954,way,486245581,45.2735062,-75.7546291,,46,Amherst Crescent,house,"46 Amherst crescent, Ottawa, ON","46 Amherst crescent, Ottawa, ON"
92613,way,472381259,45.2938433,-75.8855066,,10,Melanie Crescent,house,"10 Melanie crescent, Ottawa, ON","10 Melanie crescent, Ottawa, ON"
100049,way,472430839,45.4881659,-75.5069637,,427,Mockingbird Drive,house,"427 Mockingbird drive, Ottawa, ON","427 Mockingbird drive, Ottawa, ON"
165505,way,483045915,45.4345581,-75.5656859,,83,Bearbrook Road,house,"83 Bearbrook road, Ottawa, ON","83 Bearbrook road, Ottawa, ON"
8876,way,318275308,45.3871654,-75.7637341,,442,Fraser Avenue,house,"442 Fraser avenue, Ottawa, ON","442 Fraser avenue, Ottawa, ON"
247893,way,584484106,45.4045669,-75.686145,,84,Second Avenue,house,"84 Second avenue, Ottawa, ON","84 Second avenue, Ottawa, ON"
234600,way,578149619,45.3936398,-75.6096716,,2322 A,Russell Road,house,"2322 A Russell road, Ottawa, ON","2322 A Russell road, Ottawa, ON"
154322,way,481444289,45.3615002,-75.7860825,,2576,Sackville Street,house,"2576 Sackville street, Ottawa, ON","2576 Sackville street, Ottawa, ON"
223929,way,568523585,45.4839641,-75.527588,,7868,Décarie Drive,house,"7868 Décarie drive, Ottawa, ON","7868 Décarie drive, Ottawa, ON"
242067,way,582422484,45.3746144,-75.6743201,,2496,Chasseur Avenue,house,"2496 Chasseur avenue, Ottawa, ON","2496 Chasseur avenue, Ottawa, ON"
246252,way,583830698,45.4254307,-75.6461989,,434,Queen Mary Street,house,"434 Queen mary street, Ottawa, ON","434 Queen mary street, Ottawa, ON"
186167,way,484712043,45.4832899,-75.5152812,,878,Borland Drive,house,"878 Borland drive, Ottawa, ON","878 Borland drive, Ottawa, ON"
219885,way,564788754,45.2748853,-75.785642,,192,Camden Private,house,"192 Camden private, Ottawa, ON","192 Camden private, Ottawa, ON"
221319,way,566854025,45.4208578,-75.6006468,,1871,Stonehenge Crescent,house,"1871 Stonehenge crescent, Ottawa, ON","1871 Stonehenge crescent, Ottawa, ON"
229625,way,573782316,45.4604222,-75.5960908,,675,Eastvale Court,house,"675 Eastvale court, Ottawa, ON","675 Eastvale court, Ottawa, ON"
242771,way,582753822,45.3881047,-75.6313527,,2237,Harding Road,house,"2237 Harding road, Ottawa, ON","2237 Harding road, Ottawa, ON"
242569,way,582714306,45.368954,-75.6162371,,42,Horsdal Private,house,"42 Horsdal private, Ottawa, ON","42 Horsdal private, Ottawa, ON"
204866,way,548047118,45.3900425,-75.7544172,,365,Ravenhill Avenue East,house,"365 Ravenhill avenue east, Ottawa, ON","365 Ravenhill avenue east, Ottawa, ON"
262521,way,613031194,45.2770534,-75.7312799,,170,Deerfox Drive,house,"170 Deerfox drive, Ottawa, ON","170 Deerfox drive, Ottawa, ON"
205239,way,548797969,45.3447752,-75.6703494,,119,Erin Crescent,house,"119 Erin crescent, Ottawa, ON","119 Erin crescent, Ottawa, ON"
238688,way,580571191,45.4959748,-75.4701902,,104,Minoterie Ridge,house,"104 Minoterie ridge, Ottawa, ON","104 Minoterie ridge, Ottawa, ON"
220621,way,565632044,45.288344,-75.7285036,,132,Watershield Ridge,house,"132 Watershield ridge, Ottawa, ON","132 Watershield ridge, Ottawa, ON"
18947,way,459067771,45.4309714,-75.6969218,,27,St. Andrew Street,house,"27 St. andrew street, Ottawa, ON","27 St. andrew street, Ottawa, ON"
142187,way,479507064,45.4025428,-75.7031667,,333,Bell Street South,house,"333 Bell street south, Ottawa, ON","333 Bell street south, Ottawa, ON"
202185,way,547499692,45.3620766,-75.7871116,,822,Norton Avenue,house,"822 Norton avenue, Ottawa, ON","822 Norton avenue, Ottawa, ON"
25411,way,469953463,45.1637879,-75.9425869,,7809,Bleeks Road,house,"7809 Bleeks road, Ottawa, ON","7809 Bleeks road, Ottawa, ON"
204805,way,548047053,45.3854684,-75.7448518,,641,Tweedsmuir Avenue,house,"641 Tweedsmuir avenue, Ottawa, ON","641 Tweedsmuir avenue, Ottawa, ON"
22174,way,469765493,45.1447505,-75.6096588,,5515,Osgoode Main Street,house,"5515 Osgoode main street, Ottawa, ON","5515 Osgoode main street, Ottawa, ON"
22644,way,469777466,45.1526311,-75.5962361,,5772,Bridget Street,house,"5772 Bridget street, Ottawa, ON","5772 Bridget street, Ottawa, ON"
157287,way,482449796,45.3695176,-75.6163252,,57,Ted Grant Private,house,"57 Ted grant private, Ottawa, ON","57 Ted grant private, Ottawa, ON"
91943,way,472378916,45.2923571,-75.8720701,,63,Rothesay Drive,house,"63 Rothesay drive, Ottawa, ON","63 Rothesay drive, Ottawa, ON"
234634,way,578149657,45.3930751,-75.6088816,,2505 D,Walkley Road,house,"2505 D Walkley road, Ottawa, ON","2505 D Walkley road, Ottawa, ON"
137335,way,478830525,45.441366,-75.6790582,,170,Ivy Crescent,house,"170 Ivy crescent, Ottawa, ON","170 Ivy crescent, Ottawa, ON"
265607,way,614351610,45.2785995,-75.8532244,,30,Eagleview Street,house,"30 Eagleview street, Ottawa, ON","30 Eagleview street, Ottawa, ON"
196020,way,546731781,45.3304843,-75.7751032,,51,Bentworth Crescent,house,"51 Bentworth crescent, Ottawa, ON","51 Bentworth crescent, Ottawa, ON"
224413,way,568608908,45.370793,-75.6208291,,2,Wallack Private,house,"2 Wallack private, Ottawa, ON","2 Wallack private, Ottawa, ON"
15108,way,431100743,45.4822624,-75.5015551,,1345,Turner Crescent,house,"1345 Turner crescent, Ottawa, ON","1345 Turner crescent, Ottawa, ON"
8136,way,307631708,45.4696623,-75.4942888,,424,Phoenix Crescent,house,"424 Phoenix crescent, Ottawa, ON","424 Phoenix crescent, Ottawa, ON"
6108,way,259152694,45.3905576,-75.7272895,,421,Huron Avenue South,house,"421 Huron avenue south, Ottawa, ON","421 Huron avenue south, Ottawa, ON"
204854,way,548047105,45.3857094,-75.7544848,,557,Cole Avenue,house,"557 Cole avenue, Ottawa, ON","557 Cole avenue, Ottawa, ON"
247311,way,584078137,45.4331481,-75.6901574,,241,Guigues Avenue,house,"241 Guigues avenue, Ottawa, ON","241 Guigues avenue, Ottawa, ON"
145287,way,479743865,45.3908797,-75.6833735,,32,Ossington Avenue,house,"32 Ossington avenue, Ottawa, ON","32 Ossington avenue, Ottawa, ON"
230916,way,574618162,45.2837496,-75.8826221,,103,Castle Glen Crescent,house,"103 Castle glen crescent, Ottawa, ON","103 Castle glen crescent, Ottawa, ON"
168777,way,483246202,45.3774234,-75.6726848,,2418,Falcon Avenue,house,"2418 Falcon avenue, Ottawa, ON","2418 Falcon avenue, Ottawa, ON"
149527,way,479921953,45.379765,-75.7760371,,55,Woodroffe Avenue,house,"55 Woodroffe avenue, Ottawa, ON","55 Woodroffe avenue, Ottawa, ON"
149189,way,479919625,45.3650193,-75.7081963,,335,Kintyre Private,house,"335 Kintyre private, Ottawa, ON","335 Kintyre private, Ottawa, ON"
196441,way,546734966,45.3327869,-75.7453201,,20,Kidgrove Garden,house,"20 Kidgrove garden, Ottawa, ON","20 Kidgrove garden, Ottawa, ON"
204392,way,547801449,45.3586373,-75.7172175,,48,Wigan Drive,house,"48 Wigan drive, Ottawa, ON","48 Wigan drive, Ottawa, ON"
17809,way,447587629,45.3933918,-75.6075548,38,2669,Southvale Crescent,house,"38-2669 Southvale crescent, Ottawa, ON","2669 Southvale crescent, Ottawa, ON"
288545,way,636086494,45.2930343,-76.0745169,,124,Delaney Drive,house,"124 Delaney drive, Ottawa, ON","124 Delaney drive, Ottawa, ON"
8676,way,317700200,45.4054751,-75.6616279,,1692,Abbey Road,house,"1692 Abbey road, Ottawa, ON","1692 Abbey road, Ottawa, ON"
217128,way,562754313,45.3887943,-75.6242144,,2206 C,Halifax Drive,house,"2206 C Halifax drive, Ottawa, ON","2206 C Halifax drive, Ottawa, ON"
25279,way,469953272,45.1663375,-75.9421034,,17,Owlshead Road,house,"17 Owlshead road, Ottawa, ON","17 Owlshead road, Ottawa, ON"
24495,way,469941485,45.3421922,-75.993373,,127,Cherryhill Drive,house,"127 Cherryhill drive, Ottawa, ON","127 Cherryhill drive, Ottawa, ON"
191917,way,541589586,45.2628741,-75.7611026,,315,Kippen Place,house,"315 Kippen place, Ottawa, ON","315 Kippen place, Ottawa, ON"
239901,way,581735336,45.477255,-75.5408311,,1141,St-Emmanuel Terrace,house,"1141 St-emmanuel terrace, Ottawa, ON","1141 St-emmanuel terrace, Ottawa, ON"
149467,way,479921886,45.3792092,-75.7763629,,66,Woodroffe Avenue,house,"66 Woodroffe avenue, Ottawa, ON","66 Woodroffe avenue, Ottawa, ON"
204276,way,547801189,45.3659073,-75.7065871,,983,Meadowlands Drive,house,"983 Meadowlands drive, Ottawa, ON","983 Meadowlands drive, Ottawa, ON"
223009,way,567987060,45.3522933,-75.7536508,,39 A,Deerfield Drive,house,"39 A Deerfield drive, Ottawa, ON","39 A Deerfield drive, Ottawa, ON"
235366,way,578580018,45.4372772,-75.638086,,774,Cummings Avenue,house,"774 Cummings avenue, Ottawa, ON","774 Cummings avenue, Ottawa, ON"
204818,way,548047067,45.3853108,-75.7431755,,217 A,Switzer Avenue,house,"217 A Switzer avenue, Ottawa, ON","217 A Switzer avenue, Ottawa, ON"
19199,way,459472202,45.4332528,-75.6846897,,85,Beausoleil Drive,house,"85 Beausoleil drive, Ottawa, ON","85 Beausoleil drive, Ottawa, ON"
239936,way,581743045,45.4764995,-75.5003748,,1419,Deavy Way,house,"1419 Deavy way, Ottawa, ON","1419 Deavy way, Ottawa, ON"
16948,way,445838654,45.1875162,-75.9277391,,7294,Mansfield Road,house,"7294 Mansfield road, Ottawa, ON","7294 Mansfield road, Ottawa, ON"
22060,way,469765290,45.1448143,-75.6132987,,5430,Taylor Way,house,"5430 Taylor way, Ottawa, ON","5430 Taylor way, Ottawa, ON"
211905,way,558120043,45.3056118,-75.9400176,,126,Westover Crescent,house,"126 Westover crescent, Ottawa, ON","126 Westover crescent, Ottawa, ON"
18427,way,450790058,45.4779454,-75.4910879,,1542,Delia Crescent,house,"1542 Delia crescent, Ottawa, ON","1542 Delia crescent, Ottawa, ON"
204817,way,548047066,45.385331,-75.7431079,,215 B,Switzer Avenue,house,"215 B Switzer avenue, Ottawa, ON","215 B Switzer avenue, Ottawa, ON"
